transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC2F7.17.1	1	0.664754364370364	FALSE	TRUE
ENSRNA049633034-T1	1	1	FALSE	FALSE
SPAC27F1.09c.1	1	0.664754364370364	FALSE	TRUE
SPAC2E12.05.1	1	0.664754364370364	FALSE	TRUE
SPBC17D1.06.1	1	0.265871686751658	FALSE	TRUE
SPAC1B2.03c.1	1	0.664754364370364	FALSE	TRUE
SPBC1348.08c.1	1	0.205393826445402	FALSE	TRUE
SPBC1105.07c.1	1	0.664754364370364	FALSE	TRUE
SPCC1682.12c.1	1	0.664754364370364	FALSE	TRUE
SPRRNA.49.1	1	0.20184754442267	FALSE	TRUE
SPAC186.06.1	1	0.144555040137273	FALSE	TRUE
ENSRNA049626555-T1	1	1	FALSE	FALSE
SPNCRNA.214.1	1	0.32961796339959	FALSE	TRUE
SPAC6F12.08c.1	1	0.2082225871406	FALSE	TRUE
SPBC27B12.10c.1	1	0.29684017642376	FALSE	TRUE
SPBC29A3.21.1	1	0.135333368040692	FALSE	TRUE
SPBC14F5.10c.1	1	0.270440914613337	FALSE	TRUE
SPNCRNA.928.1	1	0.166476268031603	FALSE	TRUE
SPAPYUK71.03c.1	1	0.186533922016822	FALSE	TRUE
SPBC27.08c.1	1	0.664754364370364	FALSE	TRUE
SPNCRNA.335.1	1	1.39143764790736	FALSE	TRUE
ENSRNA049631827-T1	1	1	FALSE	FALSE
SPAC869.10c.1	1	0.210803084228753	FALSE	TRUE
SPAC1805.04.1	1	0.664754364370364	FALSE	TRUE
SPBC354.03.1	1	0.126598306409169	FALSE	TRUE
SPNCRNA.45.1	1	1	FALSE	FALSE
SPBC13G1.03c.1	1	0.124100186198596	FALSE	TRUE
SPBC1271.07c.1	1	0.324149342349647	FALSE	TRUE
SPNCRNA.854.1	1	1.36603742757414	FALSE	TRUE
SPNCRNA.1479.1	1	0.161839095563438	FALSE	TRUE
SPAC26F1.07.1	1	1.77571473890988	FALSE	TRUE
SPNCRNA.888.1	1	0.222356250598093	FALSE	TRUE
SPBC21.07c.1	1	0.664754364370364	FALSE	TRUE
SPNCRNA.333.1	1	1	FALSE	FALSE
ENSRNA049624797-T1	1	1	FALSE	FALSE
