transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC27E2.10c.1	1	0.0907221196527806	FALSE	TRUE
SPBC8D2.18c.1	1	0.872031371318375	FALSE	TRUE
SPNCRNA.963.1	1	0.672640079399549	FALSE	TRUE
SPAC17G8.10c.1	1	0.381208740552094	FALSE	TRUE
SPAC8E11.12.1	1	1.71855236421909	FALSE	TRUE
SPNCRNA.363.1	1	1	FALSE	FALSE
SPAC694.04c.1	1	0.381208740552094	FALSE	TRUE
SPBC902.02c.1	1	0.381208740552094	FALSE	TRUE
ENSRNA049631591-T1	1	1	FALSE	FALSE
SPAC11E3.06.1	1	0.381208740552094	FALSE	TRUE
SPCC16C4.05.1	1	1.35111218145956	FALSE	TRUE
ENSRNA049631250-T1	1	1	FALSE	FALSE
SPBP8B7.32.1	1	0.244212923166155	FALSE	TRUE
SPRRNA.06.1	1	1	FALSE	FALSE
SPAC3A11.07.1	1	0.0954459811464541	FALSE	TRUE
SPNCRNA.1534.1	1	1.72002818401417	FALSE	TRUE
SPBC119.02.1	1	0.381208740552094	FALSE	TRUE
SPAC24B11.06c.1	1	1.25545334100023	FALSE	TRUE
SPAC24C9.03.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.1162.1	1	1.75303589399228	FALSE	TRUE
SPCC576.17c.1	1	0.381208740552094	FALSE	TRUE
SPBC428.12c.1	1	0.381208740552094	FALSE	TRUE
SPBC83.07.1	1	0.189022074055759	FALSE	TRUE
SPNCRNA.208.1	1	1	FALSE	FALSE
SPAPB1A10.09.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.1537.1	1	0.381208740552094	FALSE	TRUE
SPBC1718.03.1	1	0.119406918484168	FALSE	TRUE
SPAPB8E5.06c.1	1	0.853692303619891	FALSE	TRUE
SPAC4F8.02c.1	1	1.8724884903621	FALSE	TRUE
SPBP8B7.17c.1	1	0.155086519140276	FALSE	TRUE
SPBP23A10.02.1	1	0.0954671557940802	FALSE	TRUE
SPNCRNA.955.1	1	0.106969378906789	FALSE	TRUE
SPBC947.14c.1	1	0.797931118237844	FALSE	TRUE
SPCC285.17.1	1	0.381208740552094	FALSE	TRUE
SPBC887.11.1	1	1.20211796210318	FALSE	TRUE
SPCC1259.14c.1	1	2.00168691987953	FALSE	TRUE
SPNCRNA.1298.1	1	2.04198061083168	FALSE	TRUE
SPBC17D1.05.1	1	0.185886049300239	FALSE	TRUE
SPBC543.09.1	1	0.18550748969459	FALSE	TRUE
SPMITTRNAARG.01.1	1	1	FALSE	FALSE
SPAP14E8.05c.1	1	0.381208740552094	FALSE	TRUE
SPCC306.06c.1	1	0.381208740552094	FALSE	TRUE
SPAC1952.17c.1	1	0.381208740552094	FALSE	TRUE
SPBC1289.02c.1	1	0.0928079319197302	FALSE	TRUE
SPAC12B10.04.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.54.1	1	0.142708830683978	FALSE	TRUE
SPNCRNA.1271.1	1	0.381208740552094	FALSE	TRUE
SPAPB1E7.12.1	1	1.13965842352762	FALSE	TRUE
SPBC337.03.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.1168.1	1	0.16748290199301	FALSE	TRUE
SPNCRNA.1151.1	1	0.216298962165551	FALSE	TRUE
SPBTRNAPRO.07.1	1	1	FALSE	FALSE
SPBP4H10.17c.1	1	0.381208740552094	FALSE	TRUE
SPBC16A3.18.1	1	0.913135418455809	FALSE	TRUE
SPCC24B10.14c.1	1	1.96710700250734	FALSE	TRUE
SPBC1709.09.1	1	0.381208740552094	FALSE	TRUE
SPAC1B3.07c.1	1	0.381208740552094	FALSE	TRUE
SPAC1039.03.1	1	0.0763083267886128	FALSE	TRUE
SPNCRNA.348.1	1	0.381208740552094	FALSE	TRUE
ENSRNA049632274-T1	1	1	FALSE	FALSE
SPAC105.02c.1	1	0.150956366229608	FALSE	TRUE
SPNCRNA.437.1	1	0.191316744639723	FALSE	TRUE
SPAC9.09.1	1	1.91494285521989	FALSE	TRUE
SPNCRNA.1220.1	1	0.106014031740979	FALSE	TRUE
SPBC4F6.07c.1	1	1.28800727687654	FALSE	TRUE
SPBC17D11.08.1	1	0.109462449870966	FALSE	TRUE
SPBC2D10.03c.1	1	0.381208740552094	FALSE	TRUE
SPCC126.12.1	1	0.178383072470411	FALSE	TRUE
SPBC11G11.07.1	1	0.381208740552094	FALSE	TRUE
SPCC126.06.1	1	1.12207753946004	FALSE	TRUE
SPCC970.04c.1	1	1.88336711739601	FALSE	TRUE
SPCC330.19c.1	1	0.210968044474395	FALSE	TRUE
SPAC167.08.1	1	0.0565638615323156	FALSE	TRUE
SPBC25H2.13c.1	1	1.44144667587431	FALSE	TRUE
SPBC713.11c.1	1	1.20659123166418	FALSE	TRUE
SPCC1235.13.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.462.1	1	0.752864887927834	FALSE	TRUE
SPAPB24D3.01.1	1	0.381208740552094	FALSE	TRUE
SPBC9B6.04c.1	1	1.00477912253234	FALSE	TRUE
SPNCRNA.188.1	1	0.381208740552094	FALSE	TRUE
ENSRNA049628005-T1	1	1	FALSE	FALSE
SPCC306.10.1	1	2.78942483716579	FALSE	TRUE
SPAC25B8.16.1	1	2.04349095747786	FALSE	TRUE
SPCC794.02.1	1	1.3567859576129	FALSE	TRUE
SPAC1002.07c.1	1	0.381208740552094	FALSE	TRUE
SPAC56E4.05.1	1	0.381208740552094	FALSE	TRUE
SPAC3G9.15c.1	1	1.30620452187005	FALSE	TRUE
SPNCRNA.1070.1	1	0.381208740552094	FALSE	TRUE
SPBC19G7.10c.1	1	0.381208740552094	FALSE	TRUE
SPNCRNA.1071.1	1	1.4377503977503	FALSE	TRUE
SPBC1348.12.1	1	0.381208740552094	FALSE	TRUE
SPAC6C3.05.1	1	0.06610901927789	FALSE	TRUE
SPAC23H4.16c.1	1	0.119204085378474	FALSE	TRUE
SPBC336.06c.1	1	0.381208740552094	FALSE	TRUE
SPAC18B11.04.1	1	0.605215381478541	FALSE	TRUE
SPNCRNA.1637.1	1	0.381208740552094	FALSE	TRUE
SPBC29A3.11c.1	1	0.205042958731438	FALSE	TRUE
SPNCRNA.1123.1	1	0.096210597911145	FALSE	TRUE
SPNCRNA.1453.1	1	1.16833568173322	FALSE	TRUE
SPCC70.05c.1	1	0.209560391044346	FALSE	TRUE
ERCC_00002	1	0.381208740552094	FALSE	TRUE
ERCC_00003	1	0.381208740552094	FALSE	TRUE
ERCC_00004	1	0.381208740552094	FALSE	TRUE
ERCC_00009	1	0.381208740552094	FALSE	TRUE
ERCC_00012	1	0.381208740552094	FALSE	TRUE
ERCC_00013	1	0.381208740552094	FALSE	TRUE
ERCC_00014	1	0.381208740552094	FALSE	TRUE
ERCC_00016	1	0.381208740552094	FALSE	TRUE
ERCC_00017	1	0.381208740552094	FALSE	TRUE
ERCC_00019	1	0.381208740552094	FALSE	TRUE
ERCC_00022	1	0.381208740552094	FALSE	TRUE
ERCC_00024	1	0.381208740552094	FALSE	TRUE
ERCC_00025	1	0.381208740552094	FALSE	TRUE
ERCC_00028	1	0.381208740552094	FALSE	TRUE
ERCC_00031	1	0.381208740552094	FALSE	TRUE
ERCC_00033	1	0.381208740552094	FALSE	TRUE
