transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC27E2.10c.1	1	0.207960686034354	FALSE	TRUE
SPBC8D2.18c.1	1	0.244794419527454	FALSE	TRUE
SPNCRNA.963.1	1	1.38609479275595	FALSE	TRUE
SPAC17G8.10c.1	1	2.27132337444177	FALSE	TRUE
SPAC8E11.12.1	1	0.130318917565522	FALSE	TRUE
SPNCRNA.363.1	1	1	FALSE	FALSE
SPAC694.04c.1	1	1.69545497246473	FALSE	TRUE
SPBC902.02c.1	1	2.24262808594818	FALSE	TRUE
ENSRNA049631591-T1	1	1	FALSE	FALSE
SPAC11E3.06.1	1	2.9029660836772	FALSE	TRUE
SPCC16C4.05.1	1	1.48423041195344	FALSE	TRUE
ENSRNA049631250-T1	1	1	FALSE	FALSE
SPBP8B7.32.1	1	0.330069460298923	FALSE	TRUE
SPRRNA.06.1	1	1	FALSE	FALSE
SPAC3A11.07.1	1	0.45348385959146	FALSE	TRUE
SPNCRNA.1534.1	1	0.507224335444525	FALSE	TRUE
SPBC119.02.1	1	2.22849602792364	FALSE	TRUE
SPAC24B11.06c.1	1	0.328326679545803	FALSE	TRUE
SPAC24C9.03.1	1	2.23952701829158	FALSE	TRUE
SPNCRNA.1162.1	1	0.420989288252576	FALSE	TRUE
SPCC576.17c.1	1	1.82826429790577	FALSE	TRUE
SPBC428.12c.1	1	2.25553887916596	FALSE	TRUE
SPBC83.07.1	1	0.509149646664393	FALSE	TRUE
SPNCRNA.208.1	1	1	FALSE	FALSE
SPAPB1A10.09.1	1	2.98529245548902	FALSE	TRUE
SPNCRNA.1537.1	1	3.76892774453108	FALSE	TRUE
SPBC1718.03.1	1	0.392101849828058	FALSE	TRUE
SPAPB8E5.06c.1	1	1.58266151458989	FALSE	TRUE
SPAC4F8.02c.1	1	0.1989611261903	FALSE	TRUE
SPBP8B7.17c.1	1	0.253069373878831	FALSE	TRUE
SPBP23A10.02.1	1	0.574611009212532	FALSE	TRUE
SPNCRNA.955.1	1	0.224575795747426	FALSE	TRUE
SPBC947.14c.1	1	0.198790413424538	FALSE	TRUE
SPCC285.17.1	1	2.95396861860817	FALSE	TRUE
SPBC887.11.1	1	0.195047411735163	FALSE	TRUE
SPCC1259.14c.1	1	0.444751912914648	FALSE	TRUE
SPNCRNA.1298.1	1	2.86352849686318	FALSE	TRUE
SPBC17D1.05.1	1	0.400525004562154	FALSE	TRUE
SPBC543.09.1	1	0.182604654480899	FALSE	TRUE
SPMITTRNAARG.01.1	1	1	FALSE	FALSE
SPAP14E8.05c.1	1	2.20473781794509	FALSE	TRUE
SPCC306.06c.1	1	3.58159946169922	FALSE	TRUE
SPAC1952.17c.1	1	3.19647657391729	FALSE	TRUE
SPBC1289.02c.1	1	0.428514574738158	FALSE	TRUE
SPAC12B10.04.1	1	2.82847527657926	FALSE	TRUE
SPNCRNA.54.1	1	0.170818478357551	FALSE	TRUE
SPNCRNA.1271.1	1	4.80459643318754	FALSE	TRUE
SPAPB1E7.12.1	1	1.83943397091496	FALSE	TRUE
SPBC337.03.1	1	1.84318764899983	FALSE	TRUE
SPNCRNA.1168.1	1	3.68422296165122	FALSE	TRUE
SPNCRNA.1151.1	1	2.39596325022948	FALSE	TRUE
SPBTRNAPRO.07.1	1	1	FALSE	FALSE
SPBP4H10.17c.1	1	2.68151360874223	FALSE	TRUE
SPBC16A3.18.1	1	0.394072181325841	FALSE	TRUE
SPCC24B10.14c.1	1	0.5089319735017	FALSE	TRUE
SPBC1709.09.1	1	2.14852538327634	FALSE	TRUE
SPAC1B3.07c.1	1	4.62842557750617	FALSE	TRUE
SPAC1039.03.1	1	0.179546618986628	FALSE	TRUE
SPNCRNA.348.1	1	2.26505925084311	FALSE	TRUE
ENSRNA049632274-T1	1	1	FALSE	FALSE
SPAC105.02c.1	1	0.450151066091996	FALSE	TRUE
SPNCRNA.437.1	1	0.178556301494841	FALSE	TRUE
SPAC9.09.1	1	0.249441466813478	FALSE	TRUE
SPNCRNA.1220.1	1	0.265468309023232	FALSE	TRUE
SPBC4F6.07c.1	1	0.257555284035636	FALSE	TRUE
SPBC17D11.08.1	1	1.91680246935285	FALSE	TRUE
SPBC2D10.03c.1	1	2.64014737223867	FALSE	TRUE
SPCC126.12.1	1	0.181549901048919	FALSE	TRUE
SPBC11G11.07.1	1	1.62074362804046	FALSE	TRUE
SPCC126.06.1	1	0.133089670844029	FALSE	TRUE
SPCC970.04c.1	1	0.2372096862998	FALSE	TRUE
SPCC330.19c.1	1	0.283381069602534	FALSE	TRUE
SPAC167.08.1	1	1.77142326230853	FALSE	TRUE
SPBC25H2.13c.1	1	0.340298784214663	FALSE	TRUE
SPBC713.11c.1	1	0.122579074096669	FALSE	TRUE
SPCC1235.13.1	1	4.80815014279215	FALSE	TRUE
SPNCRNA.462.1	1	0.252011094221234	FALSE	TRUE
SPAPB24D3.01.1	1	3.07338157546667	FALSE	TRUE
SPBC9B6.04c.1	1	0.237819523011126	FALSE	TRUE
SPNCRNA.188.1	1	5.17214016388213	FALSE	TRUE
ENSRNA049628005-T1	1	1	FALSE	FALSE
SPCC306.10.1	1	0.280476474846416	FALSE	TRUE
SPAC25B8.16.1	1	0.564964348669906	FALSE	TRUE
SPCC794.02.1	1	0.482447611375724	FALSE	TRUE
SPAC1002.07c.1	1	3.55392359288544	FALSE	TRUE
SPAC56E4.05.1	1	2.74898861401768	FALSE	TRUE
SPAC3G9.15c.1	1	0.493076722672195	FALSE	TRUE
SPNCRNA.1070.1	1	2.0746278923797	FALSE	TRUE
SPBC19G7.10c.1	1	1.43271373408518	FALSE	TRUE
SPNCRNA.1071.1	1	0.213338362931443	FALSE	TRUE
SPBC1348.12.1	1	1.76385496263496	FALSE	TRUE
SPAC6C3.05.1	1	0.386021088890021	FALSE	TRUE
SPAC23H4.16c.1	1	0.148267864981671	FALSE	TRUE
SPBC336.06c.1	1	3.51746477823912	FALSE	TRUE
SPAC18B11.04.1	1	0.160715755426546	FALSE	TRUE
SPNCRNA.1637.1	1	1.82553784806406	FALSE	TRUE
SPBC29A3.11c.1	1	0.197619392837754	FALSE	TRUE
SPNCRNA.1123.1	1	0.281379966916053	FALSE	TRUE
SPNCRNA.1453.1	1	0.252571663329762	FALSE	TRUE
