transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC27E2.10c.1	1	0.193692264937641	FALSE	TRUE
SPBC8D2.18c.1	1	3.09485821281387	FALSE	TRUE
SPNCRNA.963.1	1	1.36303310866583	FALSE	TRUE
SPAC17G8.10c.1	1	0.873196924491937	FALSE	TRUE
SPAC8E11.12.1	1	3.48752557039328	FALSE	TRUE
SPNCRNA.363.1	1	1	FALSE	FALSE
SPAC694.04c.1	1	0.873196924491938	FALSE	TRUE
SPBC902.02c.1	1	0.873196924491937	FALSE	TRUE
ENSRNA049631591-T1	1	1	FALSE	FALSE
SPAC11E3.06.1	1	3.93989738573525	FALSE	TRUE
SPCC16C4.05.1	1	0.265139522886873	FALSE	TRUE
ENSRNA049631250-T1	1	1	FALSE	FALSE
SPBP8B7.32.1	1	0.189882192931869	FALSE	TRUE
SPRRNA.06.1	1	1	FALSE	FALSE
SPAC3A11.07.1	1	1.76101284203104	FALSE	TRUE
SPNCRNA.1534.1	1	2.7876969279939	FALSE	TRUE
SPBC119.02.1	1	1.95546800134678	FALSE	TRUE
SPAC24B11.06c.1	1	0.177768943068463	FALSE	TRUE
SPAC24C9.03.1	1	0.873196924491938	FALSE	TRUE
SPNCRNA.1162.1	1	0.355241255348245	FALSE	TRUE
SPCC576.17c.1	1	3.48675203603556	FALSE	TRUE
SPBC428.12c.1	1	0.873196924491937	FALSE	TRUE
SPBC83.07.1	1	3.11182791974131	FALSE	TRUE
SPNCRNA.208.1	1	1	FALSE	FALSE
SPAPB1A10.09.1	1	0.873196924491937	FALSE	TRUE
SPNCRNA.1537.1	1	0.873196924491937	FALSE	TRUE
SPBC1718.03.1	1	0.417166710548457	FALSE	TRUE
SPAPB8E5.06c.1	1	0.276903191145364	FALSE	TRUE
SPAC4F8.02c.1	1	0.166294886844526	FALSE	TRUE
SPBP8B7.17c.1	1	4.67736176948106	FALSE	TRUE
SPBP23A10.02.1	1	1.79072233280879	FALSE	TRUE
SPNCRNA.955.1	1	1.7943766065055	FALSE	TRUE
SPBC947.14c.1	1	3.5866578745385	FALSE	TRUE
SPCC285.17.1	1	0.873196924491937	FALSE	TRUE
SPBC887.11.1	1	0.326888916215869	FALSE	TRUE
SPCC1259.14c.1	1	0.292079006277329	FALSE	TRUE
SPNCRNA.1298.1	1	0.383636415874089	FALSE	TRUE
SPBC17D1.05.1	1	0.495454506788642	FALSE	TRUE
SPBC543.09.1	1	2.09162842878549	FALSE	TRUE
SPMITTRNAARG.01.1	1	1	FALSE	FALSE
SPAP14E8.05c.1	1	0.873196924491937	FALSE	TRUE
SPCC306.06c.1	1	0.169218196780981	FALSE	TRUE
SPAC1952.17c.1	1	0.873196924491938	FALSE	TRUE
SPBC1289.02c.1	1	0.174791890050687	FALSE	TRUE
SPAC12B10.04.1	1	2.20507626245607	FALSE	TRUE
SPNCRNA.54.1	1	1.73989109247273	FALSE	TRUE
SPNCRNA.1271.1	1	0.873196924491938	FALSE	TRUE
SPAPB1E7.12.1	1	0.173827798010876	FALSE	TRUE
SPBC337.03.1	1	0.873196924491937	FALSE	TRUE
SPNCRNA.1168.1	1	0.242835792104727	FALSE	TRUE
SPNCRNA.1151.1	1	0.258438213677453	FALSE	TRUE
