transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC27E2.10c.1	1	0.972377791972818	FALSE	TRUE
SPBC8D2.18c.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.963.1	1	0.972377791972818	FALSE	TRUE
SPAC17G8.10c.1	1	0.388907147614646	FALSE	TRUE
SPAC8E11.12.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.363.1	1	1	FALSE	FALSE
SPAC694.04c.1	1	0.300442398197713	FALSE	TRUE
SPBC902.02c.1	1	0.587627153467843	FALSE	TRUE
ENSRNA049631591-T1	1	1	FALSE	FALSE
SPAC11E3.06.1	1	0.972377791972818	FALSE	TRUE
SPCC16C4.05.1	1	0.972377791972818	FALSE	TRUE
ENSRNA049631250-T1	1	1	FALSE	FALSE
SPBP8B7.32.1	1	0.972377791972818	FALSE	TRUE
SPRRNA.06.1	1	1	FALSE	FALSE
SPAC3A11.07.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1534.1	1	0.972377791972818	FALSE	TRUE
SPBC119.02.1	1	0.972377791972818	FALSE	TRUE
SPAC24B11.06c.1	1	0.972377791972818	FALSE	TRUE
SPAC24C9.03.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1162.1	1	0.972377791972818	FALSE	TRUE
SPCC576.17c.1	1	0.972377791972818	FALSE	TRUE
SPBC428.12c.1	1	0.357826272354967	FALSE	TRUE
SPBC83.07.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.208.1	1	1	FALSE	FALSE
SPAPB1A10.09.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1537.1	1	0.491619063768574	FALSE	TRUE
SPBC1718.03.1	1	0.972377791972818	FALSE	TRUE
SPAPB8E5.06c.1	1	0.972377791972818	FALSE	TRUE
SPAC4F8.02c.1	1	0.972377791972818	FALSE	TRUE
SPBP8B7.17c.1	1	0.972377791972818	FALSE	TRUE
SPBP23A10.02.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.955.1	1	0.972377791972818	FALSE	TRUE
SPBC947.14c.1	1	0.972377791972818	FALSE	TRUE
SPCC285.17.1	1	0.549878783197538	FALSE	TRUE
SPBC887.11.1	1	0.972377791972818	FALSE	TRUE
SPCC1259.14c.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1298.1	1	0.972377791972819	FALSE	TRUE
SPBC17D1.05.1	1	0.972377791972818	FALSE	TRUE
SPBC543.09.1	1	0.972377791972818	FALSE	TRUE
SPMITTRNAARG.01.1	1	1	FALSE	FALSE
SPAP14E8.05c.1	1	0.391373411097902	FALSE	TRUE
SPCC306.06c.1	1	0.972377791972818	FALSE	TRUE
SPAC1952.17c.1	1	0.355936934456647	FALSE	TRUE
SPBC1289.02c.1	1	0.972377791972818	FALSE	TRUE
SPAC12B10.04.1	1	0.972377791972819	FALSE	TRUE
SPNCRNA.54.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1271.1	1	0.389445666403229	FALSE	TRUE
SPAPB1E7.12.1	1	0.972377791972818	FALSE	TRUE
SPBC337.03.1	1	0.456391898785073	FALSE	TRUE
SPNCRNA.1168.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1151.1	1	0.972377791972818	FALSE	TRUE
SPBTRNAPRO.07.1	1	1	FALSE	FALSE
SPBP4H10.17c.1	1	0.47705033296644	FALSE	TRUE
SPBC16A3.18.1	1	0.972377791972819	FALSE	TRUE
SPCC24B10.14c.1	1	0.972377791972818	FALSE	TRUE
SPBC1709.09.1	1	0.972377791972818	FALSE	TRUE
SPAC1B3.07c.1	1	0.972377791972818	FALSE	TRUE
SPAC1039.03.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.348.1	1	0.386681027812346	FALSE	TRUE
ENSRNA049632274-T1	1	1	FALSE	FALSE
SPAC105.02c.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.437.1	1	0.972377791972818	FALSE	TRUE
SPAC9.09.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1220.1	1	0.972377791972818	FALSE	TRUE
SPBC4F6.07c.1	1	0.972377791972818	FALSE	TRUE
SPBC17D11.08.1	1	0.972377791972818	FALSE	TRUE
SPBC2D10.03c.1	1	0.972377791972818	FALSE	TRUE
SPCC126.12.1	1	0.972377791972818	FALSE	TRUE
SPBC11G11.07.1	1	1.71300146780127	FALSE	TRUE
SPCC126.06.1	1	0.972377791972818	FALSE	TRUE
SPCC970.04c.1	1	0.972377791972818	FALSE	TRUE
SPCC330.19c.1	1	0.972377791972818	FALSE	TRUE
SPAC167.08.1	1	0.972377791972818	FALSE	TRUE
SPBC25H2.13c.1	1	0.972377791972818	FALSE	TRUE
SPBC713.11c.1	1	0.972377791972818	FALSE	TRUE
SPCC1235.13.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.462.1	1	0.972377791972818	FALSE	TRUE
SPAPB24D3.01.1	1	0.292157001389578	FALSE	TRUE
SPBC9B6.04c.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.188.1	1	0.231411730652617	FALSE	TRUE
ENSRNA049628005-T1	1	1	FALSE	FALSE
SPCC306.10.1	1	0.972377791972818	FALSE	TRUE
SPAC25B8.16.1	1	0.972377791972818	FALSE	TRUE
SPCC794.02.1	1	0.972377791972818	FALSE	TRUE
SPAC1002.07c.1	1	0.425075204414235	FALSE	TRUE
SPAC56E4.05.1	1	0.551080622120646	FALSE	TRUE
SPAC3G9.15c.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1070.1	1	0.972377791972818	FALSE	TRUE
SPBC19G7.10c.1	1	4.38364070794611	FALSE	TRUE
SPNCRNA.1071.1	1	0.972377791972818	FALSE	TRUE
SPBC1348.12.1	1	0.972377791972818	FALSE	TRUE
SPAC6C3.05.1	1	0.972377791972818	FALSE	TRUE
SPAC23H4.16c.1	1	0.972377791972818	FALSE	TRUE
SPBC336.06c.1	1	0.972377791972818	FALSE	TRUE
SPAC18B11.04.1	1	0.972377791972819	FALSE	TRUE
SPNCRNA.1637.1	1	0.972377791972818	FALSE	TRUE
SPBC29A3.11c.1	1	0.972377791972819	FALSE	TRUE
SPNCRNA.1123.1	1	0.972377791972818	FALSE	TRUE
SPNCRNA.1453.1	1	0.972377791972818	FALSE	TRUE
SPCC70.05c.1	1	0.972377791972818	FALSE	TRUE
ERCC_00002	1	0.972377791972818	FALSE	TRUE
ERCC_00003	1	0.972377791972818	FALSE	TRUE
ERCC_00004	1	0.972377791972818	FALSE	TRUE
ERCC_00009	1	0.972377791972818	FALSE	TRUE
ERCC_00012	1	0.972377791972818	FALSE	TRUE
ERCC_00013	1	0.972377791972818	FALSE	TRUE
ERCC_00014	1	0.972377791972818	FALSE	TRUE
ERCC_00016	1	0.972377791972818	FALSE	TRUE
ERCC_00017	1	0.972377791972818	FALSE	TRUE
ERCC_00019	1	0.972377791972818	FALSE	TRUE
ERCC_00022	1	0.972377791972818	FALSE	TRUE
ERCC_00024	1	0.972377791972818	FALSE	TRUE
ERCC_00025	1	0.972377791972818	FALSE	TRUE
ERCC_00028	1	0.972377791972818	FALSE	TRUE
ERCC_00031	1	0.972377791972818	FALSE	TRUE
ERCC_00033	1	0.972377791972818	FALSE	TRUE
ERCC_00034	1	0.972377791972818	FALSE	TRUE
ERCC_00035	1	0.972377791972818	FALSE	TRUE
ERCC_00039	1	0.972377791972818	FALSE	TRUE
ERCC_00040	1	0.972377791972818	FALSE	TRUE
ERCC_00041	1	0.972377791972818	FALSE	TRUE
ERCC_00042	1	0.972377791972818	FALSE	TRUE
ERCC_00043	1	0.972377791972818	FALSE	TRUE
ERCC_00044	1	0.972377791972818	FALSE	TRUE
ERCC_00046	1	0.972377791972818	FALSE	TRUE
ERCC_00048	1	0.972377791972818	FALSE	TRUE
ERCC_00051	1	0.972377791972818	FALSE	TRUE
ERCC_00053	1	0.972377791972818	FALSE	TRUE
ERCC_00054	1	0.972377791972818	FALSE	TRUE
ERCC_00057	1	0.972377791972818	FALSE	TRUE
ERCC_00058	1	0.972377791972818	FALSE	TRUE
ERCC_00059	1	0.972377791972818	FALSE	TRUE
ERCC_00060	1	0.972377791972818	FALSE	TRUE
ERCC_00061	1	0.972377791972818	FALSE	TRUE
ERCC_00062	1	0.972377791972818	FALSE	TRUE
ERCC_00067	1	0.972377791972818	FALSE	TRUE
ERCC_00069	1	0.972377791972818	FALSE	TRUE
ERCC_00071	1	0.972377791972818	FALSE	TRUE
ERCC_00073	1	0.972377791972818	FALSE	TRUE
ERCC_00074	1	0.972377791972818	FALSE	TRUE
ERCC_00075	1	0.972377791972818	FALSE	TRUE
ERCC_00076	1	0.972377791972818	FALSE	TRUE
ERCC_00077	1	0.972377791972818	FALSE	TRUE
ERCC_00078	1	0.972377791972818	FALSE	TRUE
ERCC_00079	1	0.972377791972818	FALSE	TRUE
ERCC_00081	1	0.972377791972818	FALSE	TRUE
ERCC_00083	1	0.972377791972818	FALSE	TRUE
ERCC_00084	1	0.972377791972818	FALSE	TRUE
ERCC_00085	1	0.972377791972818	FALSE	TRUE
ERCC_00086	1	0.972377791972819	FALSE	TRUE
ERCC_00092	1	0.972377791972818	FALSE	TRUE
ERCC_00095	1	0.972377791972818	FALSE	TRUE
ERCC_00096	1	0.972377791972818	FALSE	TRUE
ERCC_00097	1	0.972377791972818	FALSE	TRUE
ERCC_00098	1	0.972377791972818	FALSE	TRUE
ERCC_00099	1	0.972377791972818	FALSE	TRUE
ERCC_00104	1	0.972377791972818	FALSE	TRUE
ERCC_00108	1	0.972377791972818	FALSE	TRUE
ERCC_00109	1	0.972377791972818	FALSE	TRUE
ERCC_00111	1	0.972377791972818	FALSE	TRUE
ERCC_00112	1	0.972377791972818	FALSE	TRUE
ERCC_00113	1	0.972377791972818	FALSE	TRUE
ERCC_00116	1	0.972377791972818	FALSE	TRUE
ERCC_00117	1	0.972377791972818	FALSE	TRUE
ERCC_00120	1	0.972377791972818	FALSE	TRUE
ERCC_00123	1	0.972377791972818	FALSE	TRUE
ERCC_00126	1	0.972377791972818	FALSE	TRUE
ERCC_00130	1	0.972377791972818	FALSE	TRUE
ERCC_00131	1	0.972377791972818	FALSE	TRUE
ERCC_00134	1	0.972377791972818	FALSE	TRUE
ERCC_00136	1	0.972377791972818	FALSE	TRUE
ERCC_00137	1	0.972377791972818	FALSE	TRUE
ERCC_00138	1	0.972377791972818	FALSE	TRUE
ERCC_00142	1	0.972377791972818	FALSE	TRUE
ERCC_00143	1	0.972377791972818	FALSE	TRUE
ERCC_00144	1	0.972377791972818	FALSE	TRUE
ERCC_00145	1	0.972377791972818	FALSE	TRUE
ERCC_00147	1	0.972377791972818	FALSE	TRUE
ERCC_00148	1	0.972377791972818	FALSE	TRUE
ERCC_00150	1	0.972377791972818	FALSE	TRUE
ERCC_00154	1	0.972377791972818	FALSE	TRUE
ERCC_00156	1	0.972377791972818	FALSE	TRUE
ERCC_00157	1	0.972377791972818	FALSE	TRUE
ERCC_00158	1	0.972377791972819	FALSE	TRUE
ERCC_00160	1	0.972377791972818	FALSE	TRUE
ERCC_00162	1	0.972377791972818	FALSE	TRUE
ERCC_00163	1	0.972377791972818	FALSE	TRUE
ERCC_00164	1	0.972377791972818	FALSE	TRUE
ERCC_00165	1	0.972377791972818	FALSE	TRUE
ERCC_00168	1	0.972377791972818	FALSE	TRUE
ERCC_00170	1	0.972377791972818	FALSE	TRUE
ERCC_00171	1	0.972377791972818	FALSE	TRUE
