transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC2F7.17.1	1	1.42199560708711	FALSE	TRUE
ENSRNA049633034-T1	1	1	FALSE	FALSE
SPAC27F1.09c.1	1	1.42199560708711	FALSE	TRUE
SPAC2E12.05.1	1	1.42199560708711	FALSE	TRUE
SPBC17D1.06.1	1	0.568733942751611	FALSE	TRUE
SPAC1B2.03c.1	1	1.42199560708711	FALSE	TRUE
SPBC1348.08c.1	1	0.439363973495405	FALSE	TRUE
SPBC1105.07c.1	1	0.667422971338965	FALSE	TRUE
SPCC1682.12c.1	1	1.42199560708711	FALSE	TRUE
SPRRNA.49.1	1	0.565478487304302	FALSE	TRUE
SPAC186.06.1	1	1.42199560708711	FALSE	TRUE
ENSRNA049626555-T1	1	1	FALSE	FALSE
SPNCRNA.214.1	1	1.42199560708711	FALSE	TRUE
SPAC6F12.08c.1	1	1.42199560708711	FALSE	TRUE
SPBC27B12.10c.1	1	0.807189587752782	FALSE	TRUE
SPBC29A3.21.1	1	1.42199560708711	FALSE	TRUE
SPBC14F5.10c.1	1	0.427247491649147	FALSE	TRUE
SPNCRNA.928.1	1	1.42199560708711	FALSE	TRUE
SPAPYUK71.03c.1	1	0.338414212184771	FALSE	TRUE
SPBC27.08c.1	1	0.621625749115829	FALSE	TRUE
SPNCRNA.335.1	1	1.42199560708711	FALSE	TRUE
ENSRNA049631827-T1	1	1	FALSE	FALSE
SPAC869.10c.1	1	0.805894818120546	FALSE	TRUE
SPAC1805.04.1	1	0.315426614710462	FALSE	TRUE
SPBC354.03.1	1	1.42199560708711	FALSE	TRUE
SPNCRNA.45.1	1	1	FALSE	FALSE
SPBC13G1.03c.1	1	0.401208102396576	FALSE	TRUE
SPBC1271.07c.1	1	1.42199560708711	FALSE	TRUE
SPNCRNA.854.1	1	1.42199560708711	FALSE	TRUE
SPNCRNA.1479.1	1	1.42199560708711	FALSE	TRUE
SPAC26F1.07.1	1	1.42199560708711	FALSE	TRUE
SPNCRNA.888.1	1	1.42199560708711	FALSE	TRUE
