transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
SPAC2F7.17.1	1	2.13569481266285	FALSE	TRUE
ENSRNA049633034-T1	1	1	FALSE	FALSE
SPAC27F1.09c.1	1	2.13569481266285	FALSE	TRUE
SPAC2E12.05.1	1	2.13569481266285	FALSE	TRUE
SPBC17D1.06.1	1	2.13569481266285	FALSE	TRUE
SPAC1B2.03c.1	1	2.13569481266285	FALSE	TRUE
SPBC1348.08c.1	1	0.495167672867455	FALSE	TRUE
SPBC1105.07c.1	1	2.13569481266285	FALSE	TRUE
SPCC1682.12c.1	1	2.13569481266285	FALSE	TRUE
SPRRNA.49.1	1	0.582871144348528	FALSE	TRUE
SPAC186.06.1	1	1.38202026460704	FALSE	TRUE
ENSRNA049626555-T1	1	1	FALSE	FALSE
SPNCRNA.214.1	1	0.843389855363867	FALSE	TRUE
SPAC6F12.08c.1	1	0.31029766429442	FALSE	TRUE
SPBC27B12.10c.1	1	1.1298507618107	FALSE	TRUE
SPBC29A3.21.1	1	0.854181352787747	FALSE	TRUE
SPBC14F5.10c.1	1	0.659880631408721	FALSE	TRUE
SPNCRNA.928.1	1	1.29064266358336	FALSE	TRUE
SPAPYUK71.03c.1	1	0.785916461700053	FALSE	TRUE
SPBC27.08c.1	1	2.13569481266285	FALSE	TRUE
SPNCRNA.335.1	1	1.07977402709549	FALSE	TRUE
ENSRNA049631827-T1	1	1	FALSE	FALSE
SPAC869.10c.1	1	1.207733531723	FALSE	TRUE
SPAC1805.04.1	1	2.13569481266285	FALSE	TRUE
SPBC354.03.1	1	0.85959816317907	FALSE	TRUE
SPNCRNA.45.1	1	1	FALSE	FALSE
SPBC13G1.03c.1	1	0.781766789440855	FALSE	TRUE
SPBC1271.07c.1	1	0.855364135645185	FALSE	TRUE
SPNCRNA.854.1	1	1.00240237778268	FALSE	TRUE
SPNCRNA.1479.1	1	1.04777580268307	FALSE	TRUE
SPAC26F1.07.1	1	0.849291985143416	FALSE	TRUE
SPNCRNA.888.1	1	1.21231782067908	FALSE	TRUE
SPBC21.07c.1	1	0.641682890643696	FALSE	TRUE
SPNCRNA.333.1	1	1	FALSE	FALSE
ENSRNA049624797-T1	1	1	FALSE	FALSE
SPNCRNA.168.1	1	0.508264212556124	FALSE	TRUE
SPNCRNA.1225.1	1	0.933619542274017	FALSE	TRUE
SPNCRNA.672.1	1	1.21037320652319	FALSE	TRUE
SPAC3A11.02.1	1	0.473739146207973	FALSE	TRUE
SPCC830.04c.1	1	0.602574339059953	FALSE	TRUE
SPNCRNA.795.1	1	1.36818550496985	FALSE	TRUE
SPCC550.02c.1	1	0.534729310059305	FALSE	TRUE
SPBC646.05c.1	1	0.473332668211755	FALSE	TRUE
SPAC23D3.07.1	1	0.648487285947405	FALSE	TRUE
SPBC13E7.05.1	1	0.464420342178361	FALSE	TRUE
SPAC26F1.06.1	1	1.05898270447577	FALSE	TRUE
SPNCRNA.1287.1	1	0.668968754581438	FALSE	TRUE
SPCC1739.01.1	1	0.953675611560094	FALSE	TRUE
SPAC3A12.19.1	1	0.434793342618306	FALSE	TRUE
SPNCRNA.59.1	1	0.868861175538978	FALSE	TRUE
SPRRNA.39.1	1	1	FALSE	FALSE
SPBC365.13c.1	1	0.534847939514206	FALSE	TRUE
SPBC776.13.1	1	0.599288325115873	FALSE	TRUE
SPNCRNA.282.1	1	1.02032056543528	FALSE	TRUE
SPAC343.20.1	1	0.677259266897938	FALSE	TRUE
SPNCRNA.400.1	1	0.406729704657232	FALSE	TRUE
SPCC1450.01c.1	1	0.398703849302101	FALSE	TRUE
SPCC737.07c.1	1	1.04141334918489	FALSE	TRUE
SPCC11E10.09c.1	1	1.03929249596181	FALSE	TRUE
SPAC1F5.05c.1	1	0.519949827194081	FALSE	TRUE
SPAC23D3.16.1	1	0.799516057715636	FALSE	TRUE
SPAC869.01.1	1	0.71437679302084	FALSE	TRUE
SPBC119.11c.1	1	0.93831102738661	FALSE	TRUE
SPAC13G6.15c.1	1	1.2117995269791	FALSE	TRUE
SPNCRNA.148.1	1	1	FALSE	FALSE
SPAC3H8.03.1	1	0.891593418986677	FALSE	TRUE
SPBC543.05c.1	1	0.413879635780416	FALSE	TRUE
SPAC9.08c.1	1	0.427511964834266	FALSE	TRUE
SPBC2G2.10c.1	1	2.13569481266285	FALSE	TRUE
SPNCRNA.1080.1	1	0.845722288077887	FALSE	TRUE
SPAC222.16c.1	1	1.07183843295629	FALSE	TRUE
SPAC24C9.14.1	1	0.425153955649167	FALSE	TRUE
SPCC1235.12c.1	1	0.59393606067577	FALSE	TRUE
SPNCRNA.1351.1	1	0.632096995378143	FALSE	TRUE
SPAC27D7.14c.1	1	0.61325557759304	FALSE	TRUE
SPAC18G6.06.1	1	0.99937845598757	FALSE	TRUE
SPCC1020.05.1	1	0.725569758869447	FALSE	TRUE
SPRRNA.28.1	1	1	FALSE	FALSE
SPBC365.04c.1	1	0.432281907345024	FALSE	TRUE
SPBC106.17c.1	1	1.18193344037456	FALSE	TRUE
SPSNRNA.05.1	1	1	FALSE	FALSE
SPBC1709.14.1	1	0.316895004778196	FALSE	TRUE
ENSRNA049632115-T1	1	1	FALSE	FALSE
SPBC609.04.1	1	0.56481141020706	FALSE	TRUE
SPAC30D11.14c.1	1	0.674748422144544	FALSE	TRUE
SPBC16G5.07c.1	1	1.08139659956739	FALSE	TRUE
SPCC1235.03.1	1	0.810273135141337	FALSE	TRUE
SPAC17G6.12.1	1	0.291868602764024	FALSE	TRUE
SPNCRNA.735.1	1	0.398409166803306	FALSE	TRUE
SPSNORNA.48.1	1	0.600054507618307	FALSE	TRUE
SPBC16A3.06.1	1	2.13569481266285	FALSE	TRUE
